,region,date,AVG_temp(°C),day_precipitation(mm),AVG_wind(m/s),AVG_relative_hum(%)
2832,108,10-05,17.205,6.0,2.498,62.124
2833,108,10-06,20.785,5.228,1.752,68.195
2834,108,10-07,23.805,2.5,1.959,72.576
2835,108,10-08,24.28,5.29,1.768,75.585
2836,108,10-09,19.8,6.838,1.95,72.008
2837,108,10-10,15.397,1.613,2.257,67.01
2838,108,10-11,11.102,0.933,3.01,46.875
2839,108,10-12,6.085,0.666,3.315,45.302
2840,108,10-13,15.6,3.76,2.6,60.41
2841,108,10-14,15.81,9.7,2.21,59.91
2842,108,10-15,14.82,7.6,2.23,60.09
2843,108,10-16,15.56,1.0,2.5,56.89
2844,108,10-17,15.6,0.2,2.36,54.96
2845,108,10-18,14.59,3.15,2.21,61.48
2846,108,10-19,15.75,0.2,1.99,62.48
2847,108,10-20,16.12,1.04,2.27,66.26
2848,108,10-21,15.24,9.7,1.84,72.98
2849,108,10-22,14.34,5.22,1.88,72.97
2850,108,10-23,14.04,1.95,2.27,65.93
2851,108,10-24,15.62,0.1,2.4,57.4
2852,108,10-25,14.39,1.4,2.39,56.88
2853,108,10-26,13.68,0.0,2.47,52.83
2854,108,10-27,13.05,0.37,2.34,54.79
2855,108,10-28,13.33,0.4,2.31,54.9
2856,108,10-29,12.51,5.25,2.59,55.07
2857,108,10-30,11.24,0.25,2.23,52.89
2858,108,10-31,11.96,0.95,2.55,51.98
2859,108,11-01,0.861,0.378,3.346,42.071
2860,108,11-02,5.166,3.792,2.276,57.955
2861,108,11-03,7.168,1.073,2.815,47.476
2862,108,11-04,12.075,4.167,2.813,53.807
2863,108,11-05,15.612,2.561,2.205,62.032
2864,108,11-06,19.822,9.85,2.132,64.043
2865,108,11-07,20.88,10.7,1.707,78.041
2866,108,11-08,22.01,5.493,1.934,72.851
2867,108,11-09,17.783,8.625,2.22,68.357
2868,108,11-10,13.866,1.661,2.359,58.093
2869,108,11-11,11.005,4.254,2.29,59.744
2870,108,11-12,3.695,2.72,3.059,47.283
2871,108,11-13,10.3,3.55,2.76,50.79
2872,108,11-14,9.5,3.3,2.69,47.8
2873,108,11-15,8.72,0.05,2.43,47.21
2874,108,11-16,9.61,0.35,2.42,44.43
2875,108,11-17,9.36,0.55,2.57,53.62
2876,108,11-18,8.34,2.73,2.69,49.0
2877,108,11-19,7.93,0.05,2.85,46.33
2878,108,11-20,7.42,0.05,2.88,38.82
2879,108,11-21,8.6,0.02,2.62,41.64
2880,108,11-22,8.93,4.79,2.6,50.03
2881,108,11-23,7.01,3.55,2.56,55.15
2882,108,11-24,6.99,2.47,2.57,49.97
2883,108,11-25,6.32,8.1,2.7,53.73
2884,108,11-26,6.05,0.03,2.95,47.37
2885,108,11-27,7.14,1.85,3.14,47.73
2886,108,11-28,6.38,3.0,2.72,51.1
2887,108,11-29,6.46,3.15,2.55,52.85
2888,108,11-30,7.2,5.61,2.56,52.58
2889,108,12-01,1.278,1.198,2.939,48.378
2890,108,12-02,1.921,0.555,2.953,41.679
2891,108,12-03,5.737,3.976,2.715,54.544
2892,108,12-04,11.275,3.5,2.955,49.555
2893,108,12-05,14.359,1.295,2.415,56.415
2894,108,12-06,16.167,1.37,1.858,67.008
2895,108,12-07,19.868,6.42,2.071,64.727
2896,108,12-08,19.58,7.763,1.995,71.268
2897,108,12-09,15.84,7.967,2.255,64.403
2898,108,12-10,12.915,0.551,2.727,53.168
2899,108,12-11,6.432,0.89,3.17,47.362
2900,108,12-12,0.265,1.105,3.067,42.895
2901,108,12-13,2.26,0.1,2.81,41.58
2902,108,12-14,2.35,5.16,2.68,51.3
2903,108,12-15,2.07,0.25,2.94,44.71
2904,108,12-16,1.33,0.0,3.44,38.44
2905,108,12-17,1.69,0.5,3.42,43.46
2906,108,12-18,2.65,0.85,3.03,43.73
2907,108,12-19,3.68,0.01,2.98,37.34
2908,108,12-20,4.2,0.2,2.77,38.62
2909,108,12-21,4.25,2.03,2.83,48.1
2910,108,12-22,3.83,1.65,2.85,52.53
2911,108,12-23,3.4,0.05,3.11,44.83
2912,108,12-24,1.48,0.55,3.21,43.96
2913,108,12-25,1.02,0.0,3.46,35.23
2914,108,12-26,0.96,0.0,3.19,36.31
2915,108,12-27,-0.28,2.3,3.11,36.99
2916,108,12-28,0.66,0.75,2.93,41.39
2917,108,12-29,1.62,0.65,3.04,44.31
2918,108,12-30,2.4,0.0,3.42,43.79
2919,108,12-31,0.99,0.0,3.53,34.73
2920,90,01-01,0.72,0.62,3.71,38.51
2921,90,01-02,1.66,0.4,3.33,41.4
2922,90,01-03,1.36,0.65,3.1,38.1
2923,90,01-04,1.34,2.25,3.0,47.01
2924,90,01-05,0.88,0.61,3.4,44.94
2925,90,01-06,0.39,0.0,3.06,42.73
2926,90,01-07,1.1,0.0,3.21,36.76
2927,90,01-08,1.74,0.15,3.28,38.93
2928,90,01-09,0.07,0.05,3.67,33.64
2929,90,01-10,-0.07,0.0,3.39,30.85
2930,90,01-11,-0.63,0.0,3.22,36.49
2931,90,01-12,-0.79,0.2,3.56,38.02
2932,90,01-13,-0.57,0.0,3.07,36.94
2933,90,01-14,0.49,0.15,3.11,35.58
2934,90,01-15,0.58,0.35,2.87,44.53
2935,90,01-16,0.45,0.08,3.16,44.74
2936,90,01-17,1.28,1.56,2.63,50.16
2937,90,01-18,1.9,0.0,3.45,39.23
2938,90,01-19,1.63,1.65,3.06,43.04
2939,90,01-20,1.67,4.15,2.57,55.9
2940,90,01-21,0.54,6.45,2.51,59.05
2941,90,01-22,0.08,3.13,3.16,50.69
2942,90,01-23,-1.16,0.01,3.77,39.32
2943,90,01-24,-1.31,0.0,3.99,35.34
2944,90,01-25,-1.48,1.06,3.52,38.61
2945,90,01-26,-1.09,0.59,3.49,40.22
2946,90,01-27,1.2,0.26,3.68,34.98
2947,90,01-28,1.22,0.1,2.85,40.2
2948,90,01-29,0.88,2.1,2.86,43.6
2949,90,01-30,1.65,2.25,3.24,46.03
2950,90,01-31,1.24,1.5,2.68,45.15
2951,90,02-01,0.62,1.62,2.82,48.11
2952,90,02-02,1.79,0.05,3.41,39.0
2953,90,02-03,1.11,0.9,3.23,41.5
2954,90,02-04,1.58,0.06,3.33,36.24
2955,90,02-05,0.98,0.45,2.64,40.17
2956,90,02-06,1.42,1.49,2.76,45.53
2957,90,02-07,0.39,3.8,2.89,42.8
2958,90,02-08,-0.28,2.15,2.8,43.16
2959,90,02-09,0.31,4.2,2.84,46.79
2960,90,02-10,0.33,2.55,2.78,52.9
2961,90,02-11,0.04,9.5,2.61,52.54
2962,90,02-12,0.02,6.0,2.33,52.12
2963,90,02-13,1.15,2.76,2.38,51.66
2964,90,02-14,2.43,1.75,2.65,55.59
2965,90,02-15,1.92,0.15,2.69,51.85
2966,90,02-16,2.52,0.65,2.83,45.68
2967,90,02-17,1.9,2.65,2.72,48.57
2968,90,02-18,1.76,1.01,2.58,49.09
2969,90,02-19,2.78,1.05,2.51,47.02
2970,90,02-20,2.82,0.0,2.7,46.22
2971,90,02-21,2.56,0.2,2.23,50.9
2972,90,02-22,4.26,0.35,2.56,52.85
2973,90,02-23,4.63,0.22,2.84,50.48
2974,90,02-24,5.01,0.36,2.46,51.41
2975,90,02-25,4.58,0.96,2.18,56.29
2976,90,02-26,4.244,0.111,2.267,55.556
2977,90,02-27,4.02,4.48,2.01,62.11
2978,90,02-28,5.11,7.15,2.05,59.1
2979,90,03-01,4.45,4.92,2.67,57.11
2980,90,03-02,3.54,4.45,2.61,56.9
2981,90,03-03,5.52,0.65,2.51,50.81
2982,90,03-04,5.2,2.2,2.21,58.26
2983,90,03-05,4.91,7.35,2.38,62.35
2984,90,03-06,5.09,1.9,2.43,58.55
2985,90,03-07,4.69,2.1,2.38,54.8
2986,90,03-08,5.38,3.51,2.69,49.89
2987,90,03-09,4.25,3.35,2.5,55.96
2988,90,03-10,3.39,1.73,2.62,50.74
2989,90,03-11,5.1,0.0,3.38,37.36
2990,90,03-12,7.69,0.81,3.23,37.68
2991,90,03-13,6.72,2.81,2.97,47.24
2992,90,03-14,6.32,0.98,2.53,54.19
2993,90,03-15,7.64,1.9,2.92,48.72
2994,90,03-16,7.25,0.21,2.86,41.37
2995,90,03-17,8.73,0.85,2.11,45.34
2996,90,03-18,9.59,4.85,2.37,51.11
2997,90,03-19,9.25,1.23,2.49,52.5
2998,90,03-20,7.41,6.25,2.2,60.52
2999,90,03-21,7.24,1.91,2.87,50.69
3000,90,03-22,7.8,1.0,2.65,44.8
3001,90,03-23,6.91,5.77,2.4,53.02
3002,90,03-24,7.2,0.57,2.94,49.11
3003,90,03-25,7.46,5.0,2.83,56.96
3004,90,03-26,9.19,0.1,2.64,42.71
3005,90,03-27,11.3,1.25,3.13,42.97
3006,90,03-28,11.55,1.2,2.91,46.18
3007,90,03-29,10.54,0.0,2.72,47.35
3008,90,03-30,11.01,0.65,2.69,48.93
3009,90,03-31,11.36,1.13,2.33,50.23
3010,90,04-01,10.6,2.22,2.62,50.54
3011,90,04-02,10.73,1.1,2.59,52.82
3012,90,04-03,10.09,9.08,2.72,56.16
3013,90,04-04,9.73,3.1,2.6,54.29
3014,90,04-05,10.23,1.61,2.31,52.01
3015,90,04-06,9.95,4.4,2.53,56.52
3016,90,04-07,9.53,4.4,2.62,58.69
3017,90,04-08,11.89,0.17,2.97,46.67
3018,90,04-09,13.02,1.8,3.08,43.1
3019,90,04-10,11.67,2.7,2.78,50.12
3020,90,04-11,10.02,1.2,2.25,61.03
3021,90,04-12,11.7,0.01,2.47,50.36
3022,90,04-13,13.04,0.41,3.19,46.31
3023,90,04-14,12.69,4.05,2.84,47.6
3024,90,04-15,14.93,0.01,3.16,39.95
3025,90,04-16,14.25,1.61,2.57,45.68
3026,90,04-17,12.91,2.5,2.7,49.97
3027,90,04-18,13.28,3.12,2.68,54.16
3028,90,04-19,12.23,2.55,2.34,55.5
3029,90,04-20,12.91,2.45,1.98,59.55
3030,90,04-21,14.11,8.0,2.14,56.5
3031,90,04-22,13.58,3.58,2.54,56.8
3032,90,04-23,15.33,5.48,2.59,47.11
3033,90,04-24,15.74,3.01,2.75,46.46
3034,90,04-25,15.47,1.4,2.6,45.89
3035,90,04-26,15.42,4.65,2.77,51.3
3036,90,04-27,14.48,1.31,2.87,50.27
3037,90,04-28,15.01,3.0,2.77,51.12
3038,90,04-29,15.65,11.95,2.74,50.64
3039,90,04-30,15.81,5.3,2.93,57.8
3040,90,05-01,16.35,0.25,2.27,58.46
3041,90,05-02,16.59,3.15,2.38,59.81
3042,90,05-03,16.62,1.27,2.71,56.11
3043,90,05-04,17.53,0.04,2.87,49.51
3044,90,05-05,19.73,0.0,3.43,36.33
3045,90,05-06,17.12,1.26,3.01,46.96
3046,90,05-07,17.89,0.15,2.92,42.47
3047,90,05-08,18.09,1.4,2.63,47.27
3048,90,05-09,16.52,0.57,2.18,59.1
3049,90,05-10,15.24,6.05,1.86,69.6
3050,90,05-11,16.55,4.71,2.11,61.48
3051,90,05-12,17.76,0.95,2.76,57.42
3052,90,05-13,17.47,0.9,2.97,58.77
3053,90,05-14,19.01,1.55,2.75,51.39
3054,90,05-15,17.68,0.15,2.52,57.95
3055,90,05-16,18.71,0.31,2.18,53.06
3056,90,05-17,19.53,5.3,2.27,51.24
3057,90,05-18,19.68,8.65,2.4,53.75
3058,90,05-19,20.31,3.72,2.43,52.42
3059,90,05-20,19.9,0.0,2.72,49.08
3060,90,05-21,19.6,1.4,2.49,50.9
3061,90,05-22,19.78,0.37,2.39,52.33
3062,90,05-23,19.41,7.85,1.9,59.43
3063,90,05-24,21.6,1.51,2.29,52.16
3064,90,05-25,20.58,0.41,2.7,52.52
3065,90,05-26,19.078,0.178,2.411,57.667
3066,90,05-27,18.75,1.71,2.41,63.46
3067,90,05-28,19.31,0.45,1.95,63.61
3068,90,05-29,20.74,0.05,2.17,59.55
3069,90,05-30,20.68,1.35,2.45,56.49
3070,90,05-31,20.61,1.2,2.03,54.56
3071,90,06-01,21.08,2.7,2.28,52.84
3072,90,06-02,20.19,0.02,1.89,56.72
3073,90,06-03,21.31,0.5,1.94,54.33
3074,90,06-04,22.63,0.9,2.14,50.52
3075,90,06-05,21.04,0.8,2.19,61.67
3076,90,06-06,21.06,1.47,1.81,63.64
3077,90,06-07,20.82,7.02,1.63,68.41
3078,90,06-08,21.03,0.1,1.78,65.1
3079,90,06-09,20.74,0.36,2.06,66.21
3080,90,06-10,20.56,0.6,1.81,63.48
3081,90,06-11,19.49,0.56,1.46,69.74
3082,90,06-12,18.75,1.2,1.67,76.33
3083,90,06-13,18.91,0.87,1.54,76.39
3084,90,06-14,20.6,0.92,1.7,70.78
3085,90,06-15,20.71,3.89,1.71,73.76
3086,90,06-16,21.49,0.6,1.8,69.41
3087,90,06-17,22.53,0.1,1.93,65.13
3088,90,06-18,22.6,3.5,1.52,69.48
3089,90,06-19,22.3,0.93,1.72,71.05
3090,90,06-20,22.59,1.1,1.62,68.28
3091,90,06-21,22.47,0.29,1.88,69.42
3092,90,06-22,23.08,0.55,1.79,64.39
3093,90,06-23,22.72,3.3,1.64,68.72
3094,90,06-24,22.11,13.82,1.61,71.21
3095,90,06-25,22.32,5.8,1.64,70.6
3096,90,06-26,21.26,28.95,1.73,79.26
3097,90,06-27,22.1,1.99,1.7,74.59
3098,90,06-28,22.77,3.74,1.73,72.59
3099,90,06-29,23.32,2.46,1.49,74.94
3100,90,06-30,24.14,1.95,1.64,73.27
3101,90,07-01,24.9,9.85,1.87,68.82
3102,90,07-02,24.72,14.85,1.93,69.98
3103,90,07-03,23.98,15.36,2.04,75.06
3104,90,07-04,23.74,15.0,1.87,74.11
3105,90,07-05,23.86,9.55,1.73,72.07
3106,90,07-06,22.86,16.17,1.59,75.51
3107,90,07-07,21.94,2.82,1.45,76.82
3108,90,07-08,22.62,7.15,1.28,78.91
3109,90,07-09,24.54,9.79,1.58,75.02
3110,90,07-10,23.4,7.8,1.42,81.45
3111,90,07-11,23.75,19.15,1.66,78.5
3112,90,07-12,25.13,3.05,2.02,72.31
3113,90,07-13,26.06,3.7,2.17,69.63
3114,90,07-14,25.46,14.45,2.04,70.73
3115,90,07-15,24.82,16.6,1.96,73.01
3116,90,07-16,24.7,10.95,1.86,72.87
3117,90,07-17,25.54,1.7,1.96,70.72
3118,90,07-18,25.76,2.39,1.72,69.29
3119,90,07-19,26.1,3.85,1.83,71.25
3120,90,07-20,26.23,2.04,2.14,69.28
3121,90,07-21,26.52,0.95,1.98,67.81
3122,90,07-22,25.95,6.6,2.18,69.8
3123,90,07-23,26.55,3.5,1.91,71.39
3124,90,07-24,26.98,2.48,2.02,70.57
3125,90,07-25,26.72,2.63,1.81,72.62
3126,90,07-26,27.85,2.3,2.3,63.91
3127,90,07-27,27.79,3.93,2.0,65.02
3128,90,07-28,27.96,0.95,1.82,65.32
3129,90,07-29,27.88,0.97,2.12,66.94
3130,90,07-30,28.01,0.7,1.94,68.87
3131,90,07-31,27.95,4.85,2.2,69.27
3132,90,08-01,27.08,0.46,1.82,73.96
3133,90,08-02,25.99,3.25,1.54,80.89
3134,90,08-03,26.6,2.97,1.66,77.19
3135,90,08-04,28.07,1.65,1.62,71.78
3136,90,08-05,29.04,0.03,1.91,65.66
3137,90,08-06,27.52,23.15,1.74,73.09
3138,90,08-07,27.09,7.47,1.79,74.84
3139,90,08-08,27.69,3.69,2.17,68.64
3140,90,08-09,27.26,4.95,1.96,70.02
3141,90,08-10,26.74,13.53,1.9,74.68
3142,90,08-11,26.98,12.65,2.02,70.91
3143,90,08-12,27.14,3.53,1.83,69.7
3144,90,08-13,26.49,4.75,1.77,74.12
3145,90,08-14,26.3,6.54,1.74,75.24
3146,90,08-15,26.46,27.8,2.09,75.81
3147,90,08-16,25.81,13.26,1.86,74.97
3148,90,08-17,24.93,5.92,1.91,74.21
3149,90,08-18,25.05,8.29,1.8,74.27
3150,90,08-19,25.0,3.37,1.48,76.98
3151,90,08-20,25.06,2.56,1.49,78.08
3152,90,08-21,25.79,3.42,1.58,74.81
3153,90,08-22,26.46,3.76,1.88,68.95
3154,90,08-23,25.91,5.35,1.98,69.21
3155,90,08-24,24.73,14.93,1.95,73.56
3156,90,08-25,23.77,18.53,1.95,75.12
3157,90,08-26,22.51,17.91,1.88,75.57
3158,90,08-27,23.21,6.95,1.75,74.59
3159,90,08-28,23.72,15.82,2.02,75.09
3160,90,08-29,23.94,10.0,2.05,71.28
3161,90,08-30,23.56,10.7,1.99,71.93
3162,90,08-31,22.82,4.66,2.33,69.19
3163,90,09-01,22.74,0.31,1.88,71.84
3164,90,09-02,22.32,2.35,1.9,74.89
3165,90,09-03,21.96,16.5,1.69,77.62
3166,90,09-04,22.29,15.0,1.73,78.43
3167,90,09-05,23.08,15.25,1.88,69.61
3168,90,09-06,22.61,2.18,1.96,70.66
3169,90,09-07,22.62,0.4,2.14,69.29
3170,90,09-08,22.33,4.56,2.38,63.63
3171,90,09-09,21.68,1.29,1.97,70.13
3172,90,09-10,21.25,4.2,1.59,77.6
3173,90,09-11,20.4,16.95,1.55,81.45
3174,90,09-12,20.35,11.39,1.49,80.25
3175,90,09-13,20.88,1.4,1.61,75.63
3176,90,09-14,21.41,1.31,1.77,71.74
3177,90,09-15,21.21,2.16,1.82,73.6
3178,90,09-16,20.93,4.62,1.92,70.05
3179,90,09-17,20.43,27.05,2.17,74.66
3180,90,09-18,20.88,5.55,2.17,68.94
3181,90,09-19,19.99,4.25,2.17,70.25
3182,90,09-20,19.82,3.65,1.92,67.95
3183,90,09-21,19.53,10.01,2.06,71.5
3184,90,09-22,18.89,12.05,2.08,70.93
3185,90,09-23,18.92,0.7,2.06,68.9
3186,90,09-24,19.27,3.2,2.13,67.88
3187,90,09-25,19.26,2.75,2.22,70.15
3188,90,09-26,19.04,0.23,1.81,69.94
3189,90,09-27,19.38,1.37,1.91,68.07
3190,90,09-28,19.29,2.57,2.16,64.98
3191,90,09-29,18.14,4.92,2.08,65.85
3192,90,09-30,18.37,6.35,2.36,65.84
3193,90,10-01,4.295,1.095,3.346,52.222
3194,90,10-02,6.561,4.689,2.387,61.611
3195,90,10-03,7.429,12.659,2.468,68.124
3196,90,10-04,11.79,0.968,2.565,56.54
3197,90,10-05,17.205,6.0,2.498,62.124
3198,90,10-06,20.785,5.228,1.752,68.195
3199,90,10-07,23.805,2.5,1.959,72.576
3200,90,10-08,24.28,5.29,1.768,75.585
3201,90,10-09,19.8,6.838,1.95,72.008
3202,90,10-10,15.397,1.613,2.257,67.01
3203,90,10-11,11.102,0.933,3.01,46.875
3204,90,10-12,6.085,0.666,3.315,45.302
3205,90,10-13,15.6,3.76,2.6,60.41
3206,90,10-14,15.81,9.7,2.21,59.91
3207,90,10-15,14.82,7.6,2.23,60.09
3208,90,10-16,15.56,1.0,2.5,56.89
3209,90,10-17,15.6,0.2,2.36,54.96
3210,90,10-18,14.59,3.15,2.21,61.48
3211,90,10-19,15.75,0.2,1.99,62.48
3212,90,10-20,16.12,1.04,2.27,66.26
3213,90,10-21,15.24,9.7,1.84,72.98
3214,90,10-22,14.34,5.22,1.88,72.97
3215,90,10-23,14.04,1.95,2.27,65.93
3216,90,10-24,15.62,0.1,2.4,57.4
3217,90,10-25,14.39,1.4,2.39,56.88
3218,90,10-26,13.68,0.0,2.47,52.83
3219,90,10-27,13.05,0.37,2.34,54.79
3220,90,10-28,13.33,0.4,2.31,54.9
3221,90,10-29,12.51,5.25,2.59,55.07
3222,90,10-30,11.24,0.25,2.23,52.89
3223,90,10-31,11.96,0.95,2.55,51.98
3224,90,11-01,0.861,0.378,3.346,42.071
3225,90,11-02,5.166,3.792,2.276,57.955
3226,90,11-03,7.168,1.073,2.815,47.476
3227,90,11-04,12.075,4.167,2.813,53.807
3228,90,11-05,15.612,2.561,2.205,62.032
3229,90,11-06,19.822,9.85,2.132,64.043
3230,90,11-07,20.88,10.7,1.707,78.041
3231,90,11-08,22.01,5.493,1.934,72.851
3232,90,11-09,17.783,8.625,2.22,68.357
3233,90,11-10,13.866,1.661,2.359,58.093
3234,90,11-11,11.005,4.254,2.29,59.744
3235,90,11-12,3.695,2.72,3.059,47.283
3236,90,11-13,10.3,3.55,2.76,50.79
3237,90,11-14,9.5,3.3,2.69,47.8
3238,90,11-15,8.72,0.05,2.43,47.21
3239,90,11-16,9.61,0.35,2.42,44.43
3240,90,11-17,9.36,0.55,2.57,53.62
3241,90,11-18,8.34,2.73,2.69,49.0
3242,90,11-19,7.93,0.05,2.85,46.33
3243,90,11-20,7.42,0.05,2.88,38.82
3244,90,11-21,8.6,0.02,2.62,41.64
3245,90,11-22,8.93,4.79,2.6,50.03
3246,90,11-23,7.01,3.55,2.56,55.15
3247,90,11-24,6.99,2.47,2.57,49.97
3248,90,11-25,6.32,8.1,2.7,53.73
3249,90,11-26,6.05,0.03,2.95,47.37
3250,90,11-27,7.14,1.85,3.14,47.73
3251,90,11-28,6.38,3.0,2.72,51.1
3252,90,11-29,6.46,3.15,2.55,52.85
3253,90,11-30,7.2,5.61,2.56,52.58
3254,90,12-01,1.278,1.198,2.939,48.378
3255,90,12-02,1.921,0.555,2.953,41.679
3256,90,12-03,5.737,3.976,2.715,54.544
3257,90,12-04,11.275,3.5,2.955,49.555
3258,90,12-05,14.359,1.295,2.415,56.415
3259,90,12-06,16.167,1.37,1.858,67.008
3260,90,12-07,19.868,6.42,2.071,64.727
3261,90,12-08,19.58,7.763,1.995,71.268
3262,90,12-09,15.84,7.967,2.255,64.403
3263,90,12-10,12.915,0.551,2.727,53.168
3264,90,12-11,6.432,0.89,3.17,47.362
3265,90,12-12,0.265,1.105,3.067,42.895
3266,90,12-13,2.26,0.1,2.81,41.58
3267,90,12-14,2.35,5.16,2.68,51.3
3268,90,12-15,2.07,0.25,2.94,44.71
3269,90,12-16,1.33,0.0,3.44,38.44
3270,90,12-17,1.69,0.5,3.42,43.46
3271,90,12-18,2.65,0.85,3.03,43.73
3272,90,12-19,3.68,0.01,2.98,37.34
3273,90,12-20,4.2,0.2,2.77,38.62
3274,90,12-21,4.25,2.03,2.83,48.1
3275,90,12-22,3.83,1.65,2.85,52.53
3276,90,12-23,3.4,0.05,3.11,44.83
3277,90,12-24,1.48,0.55,3.21,43.96
3278,90,12-25,1.02,0.0,3.46,35.23
3279,90,12-26,0.96,0.0,3.19,36.31
3280,90,12-27,-0.28,2.3,3.11,36.99
3281,90,12-28,0.66,0.75,2.93,41.39
3282,90,12-29,1.62,0.65,3.04,44.31
3283,90,12-30,2.4,0.0,3.42,43.79
3284,90,12-31,0.99,0.0,3.53,34.73
3285,119,01-01,0.72,0.62,3.71,38.51
3286,119,01-02,1.66,0.4,3.33,41.4
3287,119,01-03,1.36,0.65,3.1,38.1
3288,119,01-04,1.34,2.25,3.0,47.01
3289,119,01-05,0.88,0.61,3.4,44.94
3290,119,01-06,0.39,0.0,3.06,42.73
3291,119,01-07,1.1,0.0,3.21,36.76
3292,119,01-08,1.74,0.15,3.28,38.93
3293,119,01-09,0.07,0.05,3.67,33.64
3294,119,01-10,-0.07,0.0,3.39,30.85
3295,119,01-11,-0.63,0.0,3.22,36.49
3296,119,01-12,-0.79,0.2,3.56,38.02
3297,119,01-13,-0.57,0.0,3.07,36.94
3298,119,01-14,0.49,0.15,3.11,35.58
3299,119,01-15,0.58,0.35,2.87,44.53
3300,119,01-16,0.45,0.08,3.16,44.74
3301,119,01-17,1.28,1.56,2.63,50.16
3302,119,01-18,1.9,0.0,3.45,39.23
3303,119,01-19,1.63,1.65,3.06,43.04
3304,119,01-20,1.67,4.15,2.57,55.9
3305,119,01-21,0.54,6.45,2.51,59.05
3306,119,01-22,0.08,3.13,3.16,50.69
3307,119,01-23,-1.16,0.01,3.77,39.32
3308,119,01-24,-1.31,0.0,3.99,35.34
3309,119,01-25,-1.48,1.06,3.52,38.61
3310,119,01-26,-1.09,0.59,3.49,40.22
3311,119,01-27,1.2,0.26,3.68,34.98
3312,119,01-28,1.22,0.1,2.85,40.2
3313,119,01-29,0.88,2.1,2.86,43.6
3314,119,01-30,1.65,2.25,3.24,46.03
3315,119,01-31,1.24,1.5,2.68,45.15
3316,119,02-01,0.62,1.62,2.82,48.11
3317,119,02-02,1.79,0.05,3.41,39.0
3318,119,02-03,1.11,0.9,3.23,41.5
3319,119,02-04,1.58,0.06,3.33,36.24
3320,119,02-05,0.98,0.45,2.64,40.17
3321,119,02-06,1.42,1.49,2.76,45.53
3322,119,02-07,0.39,3.8,2.89,42.8
3323,119,02-08,-0.28,2.15,2.8,43.16
3324,119,02-09,0.31,4.2,2.84,46.79
3325,119,02-10,0.33,2.55,2.78,52.9
3326,119,02-11,0.04,9.5,2.61,52.54
3327,119,02-12,0.02,6.0,2.33,52.12
3328,119,02-13,1.15,2.76,2.38,51.66
3329,119,02-14,2.43,1.75,2.65,55.59
3330,119,02-15,1.92,0.15,2.69,51.85
3331,119,02-16,2.52,0.65,2.83,45.68
3332,119,02-17,1.9,2.65,2.72,48.57
3333,119,02-18,1.76,1.01,2.58,49.09
3334,119,02-19,2.78,1.05,2.51,47.02
3335,119,02-20,2.82,0.0,2.7,46.22
3336,119,02-21,2.56,0.2,2.23,50.9
3337,119,02-22,4.26,0.35,2.56,52.85
3338,119,02-23,4.63,0.22,2.84,50.48
3339,119,02-24,5.01,0.36,2.46,51.41
3340,119,02-25,4.58,0.96,2.18,56.29
3341,119,02-26,4.244,0.111,2.267,55.556
3342,119,02-27,4.02,4.48,2.01,62.11
3343,119,02-28,5.11,7.15,2.05,59.1
3344,119,03-01,4.45,4.92,2.67,57.11
3345,119,03-02,3.54,4.45,2.61,56.9
3346,119,03-03,5.52,0.65,2.51,50.81
3347,119,03-04,5.2,2.2,2.21,58.26
3348,119,03-05,4.91,7.35,2.38,62.35
3349,119,03-06,5.09,1.9,2.43,58.55
3350,119,03-07,4.69,2.1,2.38,54.8
3351,119,03-08,5.38,3.51,2.69,49.89
3352,119,03-09,4.25,3.35,2.5,55.96
3353,119,03-10,3.39,1.73,2.62,50.74
3354,119,03-11,5.1,0.0,3.38,37.36
3355,119,03-12,7.69,0.81,3.23,37.68
3356,119,03-13,6.72,2.81,2.97,47.24
3357,119,03-14,6.32,0.98,2.53,54.19
3358,119,03-15,7.64,1.9,2.92,48.72
3359,119,03-16,7.25,0.21,2.86,41.37
3360,119,03-17,8.73,0.85,2.11,45.34
3361,119,03-18,9.59,4.85,2.37,51.11
3362,119,03-19,9.25,1.23,2.49,52.5
3363,119,03-20,7.41,6.25,2.2,60.52
3364,119,03-21,7.24,1.91,2.87,50.69
3365,119,03-22,7.8,1.0,2.65,44.8
3366,119,03-23,6.91,5.77,2.4,53.02
3367,119,03-24,7.2,0.57,2.94,49.11
3368,119,03-25,7.46,5.0,2.83,56.96
3369,119,03-26,9.19,0.1,2.64,42.71
3370,119,03-27,11.3,1.25,3.13,42.97
3371,119,03-28,11.55,1.2,2.91,46.18
3372,119,03-29,10.54,0.0,2.72,47.35
3373,119,03-30,11.01,0.65,2.69,48.93
3374,119,03-31,11.36,1.13,2.33,50.23
3375,119,04-01,10.6,2.22,2.62,50.54
3376,119,04-02,10.73,1.1,2.59,52.82
3377,119,04-03,10.09,9.08,2.72,56.16
3378,119,04-04,9.73,3.1,2.6,54.29
3379,119,04-05,10.23,1.61,2.31,52.01
3380,119,04-06,9.95,4.4,2.53,56.52
3381,119,04-07,9.53,4.4,2.62,58.69
3382,119,04-08,11.89,0.17,2.97,46.67
3383,119,04-09,13.02,1.8,3.08,43.1
3384,119,04-10,11.67,2.7,2.78,50.12
3385,119,04-11,10.02,1.2,2.25,61.03
3386,119,04-12,11.7,0.01,2.47,50.36
3387,119,04-13,13.04,0.41,3.19,46.31
3388,119,04-14,12.69,4.05,2.84,47.6
