,region,date,AVG_temp(°C),day_precipitation(mm),AVG_wind(m/s),AVG_relative_hum(%)
78599,138,2011-04-30,21.4,11.0,4.6,68.5
78600,138,2011-05-01,19.2,0.5,3.6,52.0
78601,138,2011-05-02,16.8,0.0,2.4,52.6
78602,138,2011-05-03,19.3,0.0,2.4,43.9
78603,138,2011-05-04,14.3,0.0,1.6,67.9
78604,138,2011-05-05,13.6,0.0,1.6,76.5
78605,138,2011-05-06,15.3,0.0,1.6,76.8
78606,138,2011-05-07,21.9,0.3,2.6,60.4
78607,138,2011-05-08,18.1,0.0,1.6,67.5
78608,138,2011-05-09,23.1,0.0,4.0,69.0
78609,138,2011-05-10,17.9,54.5,1.7,91.8
78610,138,2011-05-11,13.6,65.0,2.2,97.0
78611,138,2011-05-12,14.1,6.0,1.8,83.1
78612,138,2011-05-13,19.4,0.0,4.2,31.3
78613,138,2011-05-14,20.9,0.0,3.7,26.4
78614,138,2011-05-15,21.4,0.0,3.1,34.8
78615,138,2011-05-16,16.7,0.0,1.5,70.1
78616,138,2011-05-17,18.5,0.0,1.9,47.4
78617,138,2011-05-18,21.8,0.0,2.9,44.6
78618,138,2011-05-19,22.5,0.0,3.6,49.3
78619,138,2011-05-20,23.7,0.0,2.9,67.4
78620,138,2011-05-21,19.6,0.4,1.9,74.8
78621,138,2011-05-22,15.7,1.0,1.1,84.0
78622,138,2011-05-23,15.9,0.0,1.2,77.0
78623,138,2011-05-24,16.9,0.0,1.1,69.1
78624,138,2011-05-25,14.3,0.0,1.6,83.1
78625,138,2011-05-26,14.7,11.0,2.1,90.5
78626,138,2011-05-27,15.1,5.0,2.1,94.5
78627,138,2011-05-28,15.5,0.0,1.2,89.0
78628,138,2011-05-29,15.7,0.0,2.7,88.4
78629,138,2011-05-30,15.4,0.0,1.7,81.9
78630,138,2011-05-31,15.0,1.5,1.3,91.0
78631,138,2011-06-01,17.0,3.5,1.1,88.9
78632,138,2011-06-02,15.9,0.0,1.3,90.6
78633,138,2011-06-03,22.3,0.0,2.2,66.6
78634,138,2011-06-04,23.8,0.0,2.5,61.3
78635,138,2011-06-05,23.5,0.0,2.0,54.3
78636,138,2011-06-06,24.6,0.0,2.5,49.8
78637,138,2011-06-07,24.5,0.0,2.7,56.0
78638,138,2011-06-08,25.7,0.0,2.8,55.8
78639,138,2011-06-09,25.2,0.0,2.4,59.8
78640,138,2011-06-10,22.3,0.5,1.7,74.4
78641,138,2011-06-11,22.3,0.0,1.7,68.4
78642,138,2011-06-12,23.4,0.0,1.9,61.5
78643,138,2011-06-13,19.7,0.0,1.2,77.5
78644,138,2011-06-14,21.7,0.0,1.4,73.1
78645,138,2011-06-15,20.3,0.0,1.2,85.0
78646,138,2011-06-16,19.8,0.0,1.7,85.6
78647,138,2011-06-17,20.7,0.0,1.6,79.0
78648,138,2011-06-18,20.7,11.5,1.1,82.3
78649,138,2011-06-19,20.4,0.0,1.3,77.8
78650,138,2011-06-20,22.1,0.3,1.1,76.0
78651,138,2011-06-21,28.5,0.0,3.1,53.5
78652,138,2011-06-22,26.4,2.5,3.1,73.9
78653,138,2011-06-23,29.7,0.5,5.1,63.6
78654,138,2011-06-24,20.4,0.1,2.5,85.4
78655,138,2011-06-25,18.0,52.0,2.2,95.4
78656,138,2011-06-26,18.1,99.0,2.8,96.9
78657,138,2011-06-27,23.7,0.0,2.9,73.5
78658,138,2011-06-28,27.0,0.0,2.4,65.6
78659,138,2011-06-29,28.7,0.0,3.8,65.5
78660,138,2011-06-30,27.8,1.5,3.2,70.3
78661,138,2011-07-01,26.2,3.0,1.5,78.5
78662,138,2011-07-02,28.6,0.5,2.0,72.3
78663,138,2011-07-03,26.8,13.0,2.7,84.8
78664,138,2011-07-04,27.7,2.5,2.2,65.9
78665,138,2011-07-05,27.0,0.0,2.1,63.6
78666,138,2011-07-06,23.9,0.0,1.7,75.5
78667,138,2011-07-07,24.5,1.0,1.5,82.8
78668,138,2011-07-08,29.3,0.0,3.8,68.9
78669,138,2011-07-09,24.0,110.5,2.1,93.6
78670,138,2011-07-10,23.9,32.0,1.2,89.9
78671,138,2011-07-11,23.1,8.0,1.3,85.4
78672,138,2011-07-12,25.6,0.0,1.1,83.6
78673,138,2011-07-13,26.9,0.3,1.9,80.8
78674,138,2011-07-14,28.2,0.0,3.0,73.3
78675,138,2011-07-15,29.0,0.0,2.8,71.6
78676,138,2011-07-16,29.0,0.0,2.4,71.5
78677,138,2011-07-17,26.0,0.0,1.5,80.3
78678,138,2011-07-18,23.8,0.0,2.8,86.3
78679,138,2011-07-19,25.1,1.5,5.0,82.9
78680,138,2011-07-20,23.3,0.0,3.3,80.3
78681,138,2011-07-21,21.5,0.0,2.6,81.4
78682,138,2011-07-22,21.3,0.0,1.3,74.9
78683,138,2011-07-23,22.5,0.0,1.0,80.8
78684,138,2011-07-24,22.0,2.0,0.9,89.5
78685,138,2011-07-25,22.5,0.0,1.1,86.0
78686,138,2011-07-26,26.4,0.0,1.7,79.9
78687,138,2011-07-27,27.8,0.0,2.3,78.8
78688,138,2011-07-28,29.4,0.0,2.6,69.8
78689,138,2011-07-29,29.1,13.5,2.0,73.5
78690,138,2011-07-30,24.8,0.0,1.7,88.6
78691,138,2011-07-31,24.1,0.5,1.0,89.1
78692,138,2011-08-01,24.8,0.5,1.2,92.8
78693,138,2011-08-02,25.0,3.0,1.4,95.1
78694,138,2011-08-03,25.9,0.0,1.4,88.9
78695,138,2011-08-04,27.3,0.0,1.4,79.6
78696,138,2011-08-05,26.6,0.0,1.2,85.0
78697,138,2011-08-06,26.6,5.0,1.4,91.4
78698,138,2011-08-07,28.2,0.0,2.6,79.8
78699,138,2011-08-08,28.4,51.5,4.4,78.1
78700,138,2011-08-09,28.7,3.0,3.0,75.4
78701,138,2011-08-10,27.5,4.0,2.5,80.6
78702,138,2011-08-11,29.8,0.0,2.8,70.0
78703,138,2011-08-12,29.0,0.0,2.0,75.3
78704,138,2011-08-13,29.1,7.5,3.2,69.8
78705,138,2011-08-14,28.7,1.0,2.6,75.6
78706,138,2011-08-15,29.0,0.0,2.5,72.0
78707,138,2011-08-16,29.4,0.0,2.9,72.1
78708,138,2011-08-17,26.0,0.0,1.9,83.4
78709,138,2011-08-18,23.4,0.5,0.9,89.0
78710,138,2011-08-19,22.1,5.0,1.2,89.3
78711,138,2011-08-20,21.8,2.5,1.3,84.0
78712,138,2011-08-21,22.5,2.0,1.1,83.4
78713,138,2011-08-22,22.5,3.5,0.9,87.8
78714,138,2011-08-23,22.5,1.0,1.7,90.0
78715,138,2011-08-24,23.0,6.5,1.9,87.4
78716,138,2011-08-25,23.5,0.5,1.4,86.0
78717,138,2011-08-26,23.9,0.0,1.8,85.1
78718,138,2011-08-27,24.9,0.2,1.7,85.5
78719,138,2011-08-28,24.2,0.0,1.2,90.1
78720,138,2011-08-29,24.9,0.0,1.1,83.8
78721,138,2011-08-30,24.7,0.0,1.1,85.9
78722,138,2011-08-31,25.2,0.0,1.2,83.1
78723,138,2011-09-01,25.3,0.0,1.4,80.5
78724,138,2011-09-02,24.8,2.0,3.0,83.1
78725,138,2011-09-03,24.2,1.5,4.3,79.6
78726,138,2011-09-04,24.1,0.0,2.9,76.0
78727,138,2011-09-05,22.7,1.5,1.3,76.4
78728,138,2011-09-06,24.0,0.0,1.9,64.5
78729,138,2011-09-07,24.3,0.0,2.0,59.1
78730,138,2011-09-08,25.1,0.0,1.6,62.6
78731,138,2011-09-09,24.9,0.0,1.5,62.5
78732,138,2011-09-10,21.1,18.5,2.1,89.9
78733,138,2011-09-11,22.7,5.0,1.4,90.0
78734,138,2011-09-12,23.0,0.1,0.9,93.4
78735,138,2011-09-13,24.8,0.0,1.0,87.3
78736,138,2011-09-14,26.9,0.0,1.7,76.5
78737,138,2011-09-15,26.3,0.0,1.5,78.4
78738,138,2011-09-16,26.7,0.0,1.6,77.1
78739,138,2011-09-17,25.2,0.0,2.3,84.5
78740,138,2011-09-18,22.5,0.0,3.3,81.1
78741,138,2011-09-19,20.0,0.2,3.9,69.1
78742,138,2011-09-20,18.2,2.0,3.8,76.4
78743,138,2011-09-21,20.0,0.5,3.5,59.0
78744,138,2011-09-22,18.4,0.0,1.5,53.8
78745,138,2011-09-23,19.1,0.0,1.8,64.0
78746,138,2011-09-24,19.8,0.0,1.9,67.1
78747,138,2011-09-25,20.5,0.0,1.5,70.4
78748,138,2011-09-26,19.6,0.0,1.3,67.6
78749,138,2011-09-27,20.6,0.0,1.6,69.9
78750,138,2011-09-28,20.9,0.0,1.3,74.8
78751,138,2011-09-29,19.2,2.5,1.1,90.6
78752,138,2011-09-30,19.6,1.0,2.2,56.3
78753,138,2011-10-01,16.6,0.0,1.9,56.5
78754,138,2011-10-02,15.9,0.0,1.6,41.5
78755,138,2011-10-03,15.3,0.0,1.7,51.0
78756,138,2011-10-04,16.5,0.0,1.8,59.3
78757,138,2011-10-05,18.1,0.0,1.8,59.0
78758,138,2011-10-06,18.3,0.0,2.7,46.3
78759,138,2011-10-07,17.4,0.0,2.2,55.6
78760,138,2011-10-08,17.4,0.0,1.6,63.5
78761,138,2011-10-09,18.6,0.0,1.8,63.0
78762,138,2011-10-10,20.7,0.0,2.0,54.6
78763,138,2011-10-11,18.9,0.0,1.3,70.6
78764,138,2011-10-12,18.4,0.0,1.5,65.9
78765,138,2011-10-13,20.6,0.0,2.0,50.4
78766,138,2011-10-14,16.8,13.0,1.3,87.5
78767,138,2011-10-15,18.4,1.5,2.4,68.6
78768,138,2011-10-16,17.6,0.0,2.9,51.5
78769,138,2011-10-17,16.5,0.0,2.1,41.0
78770,138,2011-10-18,13.1,0.0,1.8,52.0
78771,138,2011-10-19,16.3,0.0,1.7,63.9
78772,138,2011-10-20,18.2,0.0,2.1,65.9
78773,138,2011-10-21,17.3,33.5,2.4,86.3
78774,138,2011-10-22,15.0,42.5,2.7,94.4
78775,138,2011-10-23,15.8,0.0,0.9,80.3
78776,138,2011-10-24,16.5,0.5,2.4,75.6
78777,138,2011-10-25,11.2,0.0,2.4,44.3
78778,138,2011-10-26,11.2,0.0,1.9,53.8
78779,138,2011-10-27,13.5,0.0,1.3,71.8
78780,138,2011-10-28,15.4,0.0,1.3,69.4
78781,138,2011-10-29,15.5,1.0,1.8,79.9
78782,138,2011-10-30,15.7,0.0,1.8,79.9
78783,138,2011-10-31,15.9,0.0,1.5,71.5
78784,138,2011-11-01,17.7,0.0,1.0,76.4
78785,138,2011-11-02,18.2,0.0,1.4,75.0
78786,138,2011-11-03,17.8,0.0,1.0,80.4
78787,138,2011-11-04,18.3,0.0,0.7,83.9
78788,138,2011-11-05,19.0,25.5,1.3,91.4
78789,138,2011-11-06,16.6,2.0,2.2,88.9
78790,138,2011-11-07,16.3,0.0,1.1,84.4
78791,138,2011-11-08,14.9,7.5,1.6,83.8
78792,138,2011-11-09,14.8,0.5,1.8,77.5
78793,138,2011-11-10,15.7,0.0,2.9,63.1
78794,138,2011-11-11,15.5,0.0,1.0,72.0
78795,138,2011-11-12,14.4,0.0,2.0,67.1
78796,138,2011-11-13,14.4,0.0,2.2,54.1
78797,138,2011-11-14,11.3,0.0,2.2,33.5
78798,138,2011-11-15,10.2,0.0,2.0,28.8
78799,138,2011-11-16,11.4,0.0,2.2,37.9
78800,138,2011-11-17,14.2,0.0,1.2,62.5
78801,138,2011-11-18,15.6,9.5,1.0,93.0
78802,138,2011-11-19,17.1,5.0,2.1,75.4
78803,138,2011-11-20,6.2,0.0,2.4,31.1
78804,138,2011-11-21,5.0,0.0,2.5,22.4
78805,138,2011-11-22,7.1,0.0,2.3,41.4
78806,138,2011-11-23,7.5,0.2,3.3,60.4
78807,138,2011-11-24,4.3,0.0,3.1,30.3
78808,138,2011-11-25,5.7,0.0,2.4,40.4
78809,138,2011-11-26,8.9,0.0,2.3,50.4
78810,138,2011-11-27,12.8,0.0,1.6,59.3
78811,138,2011-11-28,14.2,0.0,1.1,79.0
78812,138,2011-11-29,13.8,0.0,1.9,84.5
78813,138,2011-11-30,10.4,23.5,3.4,92.4
78814,138,2011-12-01,7.8,5.0,3.5,78.4
78815,138,2011-12-02,9.7,14.0,2.9,80.0
78816,138,2011-12-03,8.2,17.5,2.1,85.4
78817,138,2011-12-04,7.5,0.0,2.0,58.3
78818,138,2011-12-05,6.3,0.0,1.7,52.3
78819,138,2011-12-06,6.9,0.0,1.8,65.0
78820,138,2011-12-07,8.1,0.0,2.1,47.4
78821,138,2011-12-08,6.5,0.0,2.6,48.4
78822,138,2011-12-09,2.2,0.0,2.7,47.1
78823,138,2011-12-10,1.9,0.0,3.0,45.1
78824,138,2011-12-11,5.3,0.0,2.7,53.1
78826,138,2011-12-13,7.0,0.0,1.5,54.6
78827,138,2011-12-14,7.9,0.0,2.2,52.8
78828,138,2011-12-15,3.2,0.0,2.6,32.3
78829,138,2011-12-16,-1.6,0.0,2.7,27.9
78830,138,2011-12-17,-1.5,0.0,2.3,34.0
78831,138,2011-12-18,1.9,0.0,2.0,41.8
78832,138,2011-12-19,2.4,0.0,2.7,27.8
78833,138,2011-12-20,3.0,0.0,2.6,27.5
78834,138,2011-12-21,5.2,0.0,2.0,42.8
78835,138,2011-12-22,1.8,0.0,2.9,27.0
78836,138,2011-12-23,-1.7,0.0,2.9,22.4
78837,138,2011-12-24,-0.4,0.0,2.9,33.1
78838,138,2011-12-25,-1.5,0.0,3.4,26.3
78839,138,2011-12-26,-1.7,0.0,3.0,23.3
78840,138,2011-12-27,0.2,0.0,2.3,25.5
78841,138,2011-12-28,3.1,0.0,2.2,40.6
78842,138,2011-12-29,4.7,0.0,2.2,53.6
78843,138,2011-12-30,3.2,0.2,1.2,71.1
78844,138,2011-12-31,2.6,0.0,2.8,43.8
78845,138,2012-01-01,2.4,0.0,2.4,54.5
78846,138,2012-01-02,0.8,0.0,2.8,45.9
78847,138,2012-01-03,0.8,0.0,2.6,51.4
78848,138,2012-01-04,-1.5,0.0,3.3,43.4
78849,138,2012-01-05,-1.0,0.0,3.2,40.0
78850,138,2012-01-06,1.2,0.0,2.0,38.3
78851,138,2012-01-07,2.1,0.0,1.6,45.3
78852,138,2012-01-08,3.3,0.0,2.3,33.9
78853,138,2012-01-09,2.9,0.0,2.6,49.9
78854,138,2012-01-10,3.3,0.0,2.7,40.0
78855,138,2012-01-11,0.6,0.0,2.8,29.1
78856,138,2012-01-12,-0.8,0.0,3.2,37.3
78857,138,2012-01-13,2.3,0.0,2.6,50.3
78858,138,2012-01-14,2.3,0.0,2.1,28.3
78859,138,2012-01-15,3.7,0.0,1.7,49.3
78860,138,2012-01-16,5.0,23.5,1.8,91.1
78861,138,2012-01-17,6.9,1.0,1.1,88.5
78862,138,2012-01-18,7.1,1.0,1.5,85.9
78863,138,2012-01-19,8.3,33.0,3.2,97.8
78864,138,2012-01-20,8.3,7.5,3.1,87.5
78865,138,2012-01-21,6.4,1.5,1.9,89.8
78866,138,2012-01-22,3.5,0.0,2.8,47.8
78867,138,2012-01-23,-3.4,0.0,3.3,28.3
78868,138,2012-01-24,-2.8,0.0,2.7,33.0
78869,138,2012-01-25,-3.2,0.0,2.6,33.1
78870,138,2012-01-26,-1.0,0.0,1.8,40.6
78871,138,2012-01-27,2.6,0.0,1.3,61.9
78872,138,2012-01-28,3.5,0.0,1.4,57.3
78873,138,2012-01-29,2.8,0.0,1.6,38.4
78874,138,2012-01-30,1.0,0.0,2.1,13.9
78875,138,2012-01-31,1.5,0.0,2.6,36.5
78876,138,2012-02-01,-2.5,0.5,3.5,34.1
78877,138,2012-02-02,-7.3,0.0,3.4,29.5
78878,138,2012-02-03,-3.9,0.0,3.4,35.9
78879,138,2012-02-04,0.8,0.0,2.2,43.6
78880,138,2012-02-05,3.0,0.0,1.9,35.4
78881,138,2012-02-06,5.3,0.0,1.9,41.8
78882,138,2012-02-07,0.8,0.0,2.8,30.6
78883,138,2012-02-08,-4.1,0.0,2.9,31.9
78884,138,2012-02-09,-0.8,0.0,2.4,37.3
78885,138,2012-02-10,1.8,0.0,2.1,33.9
78886,138,2012-02-11,1.3,0.0,1.8,30.9
78887,138,2012-02-12,3.0,0.0,2.2,39.0
78888,138,2012-02-13,3.6,0.0,1.6,75.1
78889,138,2012-02-14,5.3,3.0,2.2,81.0
78890,138,2012-02-15,5.9,0.0,1.7,64.9
78891,138,2012-02-16,3.6,0.0,2.4,22.1
78892,138,2012-02-17,-1.2,0.0,3.0,29.0
78893,138,2012-02-18,-2.0,0.0,2.6,29.5
78894,138,2012-02-19,-0.4,0.0,2.4,31.9
78895,138,2012-02-20,3.2,0.0,2.5,20.4
78896,138,2012-02-21,4.1,1.0,1.3,59.8
78897,138,2012-02-22,6.2,0.0,1.1,85.9
78898,138,2012-02-23,8.9,0.0,2.2,68.4
78899,138,2012-02-24,6.5,0.0,1.9,68.8
78900,138,2012-02-25,5.2,0.0,2.0,72.1
78901,138,2012-02-26,3.3,0.0,1.6,76.1
78902,138,2012-02-27,2.8,0.0,1.7,65.9
78903,138,2012-02-28,4.9,0.0,1.3,69.4
78904,138,2012-02-29,7.0,2.0,1.1,85.4
78905,138,2012-03-01,8.7,0.0,1.5,79.6
78906,138,2012-03-02,7.7,10.5,1.9,93.8
78907,138,2012-03-03,6.2,2.5,2.6,90.5
78908,138,2012-03-04,7.7,11.5,3.5,88.9
78909,138,2012-03-05,7.4,23.5,2.7,96.6
78910,138,2012-03-06,7.7,9.0,2.8,76.9
78911,138,2012-03-07,7.0,0.0,1.7,65.5
78912,138,2012-03-08,7.2,0.0,1.5,68.9
78913,138,2012-03-09,6.2,3.5,2.2,83.1
78914,138,2012-03-10,6.4,0.5,1.6,83.5
78915,138,2012-03-11,2.9,0.0,3.7,38.8
78916,138,2012-03-12,1.7,0.0,2.4,40.9
78917,138,2012-03-13,4.0,0.0,2.1,36.9
78918,138,2012-03-14,7.8,0.0,2.4,37.1
78919,138,2012-03-15,7.9,0.0,1.8,56.8
78920,138,2012-03-16,8.8,5.0,0.9,81.4
78921,138,2012-03-17,10.6,0.4,1.0,91.6
78922,138,2012-03-18,9.0,0.3,1.4,91.3
78923,138,2012-03-19,5.7,0.2,2.0,83.6
78924,138,2012-03-20,6.8,0.0,2.0,39.8
78925,138,2012-03-21,8.8,0.0,2.5,28.3
78926,138,2012-03-22,9.1,3.5,2.4,64.4
78927,138,2012-03-23,8.5,25.5,2.6,97.1
78928,138,2012-03-24,7.0,1.0,3.9,53.4
78929,138,2012-03-25,6.2,0.0,4.0,35.8
78930,138,2012-03-26,7.4,0.0,2.5,32.4
78931,138,2012-03-27,12.2,0.0,2.7,24.0
78932,138,2012-03-28,10.9,0.0,1.8,69.0
78933,138,2012-03-29,14.3,0.0,3.0,54.4
78934,138,2012-03-30,15.6,20.0,3.0,83.8
78935,138,2012-03-31,10.2,0.0,2.8,34.0
78936,138,2012-04-01,8.1,0.0,2.4,36.5
78937,138,2012-04-02,13.6,0.0,3.3,49.9
78938,138,2012-04-03,8.9,28.5,3.6,72.4
78939,138,2012-04-04,11.9,0.0,3.9,38.8
78940,138,2012-04-05,11.8,0.0,3.1,29.0
78941,138,2012-04-06,8.9,0.0,3.3,32.0
78942,138,2012-04-07,7.8,0.0,2.4,40.8
78943,138,2012-04-08,16.5,0.0,4.0,31.0
78944,138,2012-04-09,18.9,0.0,2.5,53.4
78945,138,2012-04-10,18.0,0.1,3.4,65.1
78946,138,2012-04-11,14.7,1.0,2.0,90.1
78947,138,2012-04-12,15.1,0.0,3.2,43.4
78948,138,2012-04-13,12.8,0.4,1.9,69.5
78949,138,2012-04-14,15.5,0.0,2.2,61.5
78950,138,2012-04-15,18.7,0.0,2.6,45.8
78951,138,2012-04-16,15.5,0.0,2.1,62.4
78952,138,2012-04-17,12.9,0.0,1.6,72.0
78953,138,2012-04-18,12.6,0.0,1.4,80.5
78954,138,2012-04-19,13.0,0.0,1.5,85.0
78955,138,2012-04-20,13.8,0.3,2.4,85.1
78956,138,2012-04-21,13.4,76.0,3.0,97.3
78957,138,2012-04-22,18.5,1.0,3.9,72.1
78958,138,2012-04-23,18.7,0.0,2.4,68.1
78959,138,2012-04-24,22.6,0.0,2.2,56.0
78960,138,2012-04-25,16.7,20.5,1.4,82.8
78961,138,2012-04-26,16.8,0.0,3.4,44.9
78962,138,2012-04-27,17.4,0.0,3.0,33.4
78963,138,2012-04-28,21.1,0.0,2.4,28.4
78964,138,2012-04-29,18.6,0.0,1.4,57.4
78965,138,2012-04-30,18.7,0.0,1.9,77.6
78966,138,2012-05-01,17.7,0.5,1.0,88.1
78967,138,2012-05-02,15.7,4.5,2.5,97.8
78968,138,2012-05-03,15.6,2.0,1.1,96.1
78970,138,2012-05-05,22.6,0.0,2.9,43.6
78971,138,2012-05-06,20.7,0.0,2.2,32.1
78972,138,2012-05-07,20.6,0.0,1.8,39.5
78973,138,2012-05-08,18.3,0.5,1.4,75.1
78974,138,2012-05-09,16.9,0.5,2.0,84.6
78975,138,2012-05-10,14.7,0.3,2.4,85.6
78976,138,2012-05-11,13.9,0.0,2.2,78.9
78977,138,2012-05-12,15.0,0.0,2.3,72.5
78978,138,2012-05-13,18.1,0.0,2.0,67.4
78979,138,2012-05-14,16.8,25.5,1.5,84.0
78980,138,2012-05-15,20.3,0.5,1.8,67.1
78981,138,2012-05-16,20.2,0.0,2.1,59.9
78982,138,2012-05-17,18.1,0.2,1.9,67.6
78983,138,2012-05-18,18.7,0.0,2.5,53.4
78984,138,2012-05-19,20.9,0.0,2.2,50.3
78985,138,2012-05-20,20.4,0.0,1.6,64.8
78986,138,2012-05-21,17.9,0.0,1.4,82.0
78987,138,2012-05-22,18.4,0.0,1.3,76.4
78988,138,2012-05-23,21.7,0.0,2.3,56.5
78989,138,2012-05-24,21.5,0.0,1.6,66.8
78990,138,2012-05-25,21.9,0.0,2.4,69.9
78991,138,2012-05-26,22.0,0.0,2.0,41.4
78992,138,2012-05-27,23.8,0.0,2.2,38.4
78993,138,2012-05-28,19.0,0.0,1.6,79.4
78994,138,2012-05-29,19.8,0.0,1.7,81.3
78995,138,2012-05-30,19.0,0.1,1.7,85.9
78996,138,2012-05-31,18.9,0.0,1.5,81.6
78997,138,2012-06-01,18.9,0.0,1.5,82.8
78998,138,2012-06-02,19.4,0.0,1.6,83.3
78999,138,2012-06-03,19.4,0.0,1.6,83.0
79000,138,2012-06-04,22.4,0.0,2.0,76.3
79001,138,2012-06-05,24.9,0.0,2.6,67.3
79002,138,2012-06-06,23.8,0.0,1.8,66.9
79003,138,2012-06-07,24.0,0.0,2.3,73.6
79004,138,2012-06-08,20.3,11.5,2.1,88.4
79005,138,2012-06-09,20.1,0.0,1.2,91.4
79006,138,2012-06-10,20.8,0.0,1.1,87.6
79007,138,2012-06-11,21.1,0.0,1.1,87.8
79008,138,2012-06-12,21.1,0.2,1.4,91.0
79009,138,2012-06-13,19.6,0.0,1.7,86.8
79010,138,2012-06-14,20.1,0.0,1.8,83.8
79011,138,2012-06-15,19.6,12.0,1.6,96.5
79012,138,2012-06-16,21.0,1.5,1.4,91.6
79013,138,2012-06-17,25.2,0.0,2.0,73.6
79014,138,2012-06-18,24.2,3.0,2.5,79.1
79015,138,2012-06-19,20.9,28.5,1.6,94.9
79016,138,2012-06-20,21.7,0.0,1.4,86.4
79017,138,2012-06-21,21.9,0.0,1.3,88.5
79018,138,2012-06-22,22.7,0.0,2.0,83.0
79019,138,2012-06-23,23.3,0.0,1.3,83.5
79020,138,2012-06-24,22.1,0.0,1.7,91.8
79021,138,2012-06-25,21.4,0.0,2.6,88.5
79022,138,2012-06-26,20.7,0.2,2.8,89.3
79023,138,2012-06-27,19.3,0.3,2.3,94.8
79024,138,2012-06-28,21.1,0.0,1.7,88.0
79025,138,2012-06-29,22.7,0.0,1.5,86.9
79026,138,2012-06-30,25.6,13.5,2.4,91.0
79027,138,2012-07-01,26.4,9.5,2.1,75.0
79028,138,2012-07-02,26.7,0.0,2.4,73.9
79029,138,2012-07-03,27.7,0.0,2.2,72.4
79030,138,2012-07-04,29.2,0.0,2.6,71.1
79031,138,2012-07-05,25.6,13.5,1.9,90.9
79032,138,2012-07-06,23.6,36.0,1.5,95.1
79033,138,2012-07-07,21.7,10.5,1.7,89.8
79034,138,2012-07-08,23.0,0.0,1.3,82.3
79035,138,2012-07-09,24.8,0.0,1.5,86.0
79036,138,2012-07-10,24.5,3.5,2.3,90.0
79037,138,2012-07-11,25.7,24.0,2.7,94.8
79038,138,2012-07-12,27.5,0.5,1.9,77.6
79039,138,2012-07-13,24.0,15.5,1.1,94.9
79040,138,2012-07-14,21.2,11.5,1.4,97.5
79041,138,2012-07-15,20.9,55.0,1.1,98.0
79042,138,2012-07-16,21.6,4.5,1.1,94.6
79043,138,2012-07-17,21.9,0.2,0.9,97.3
79044,138,2012-07-18,23.1,25.0,1.2,98.0
79045,138,2012-07-19,28.1,0.3,3.6,85.4
79046,138,2012-07-20,29.0,0.0,1.8,75.5
79047,138,2012-07-21,23.8,0.1,1.1,94.5
79048,138,2012-07-22,23.7,0.2,0.8,95.9
79050,138,2012-07-24,30.2,0.0,2.0,78.9
79051,138,2012-07-25,31.3,0.0,1.9,74.1
79052,138,2012-07-26,31.6,0.0,2.0,71.1
79053,138,2012-07-27,31.4,0.0,2.1,72.3
79054,138,2012-07-28,31.3,0.0,2.1,68.0
79055,138,2012-07-29,31.1,0.0,1.8,75.4
79056,138,2012-07-30,32.1,0.0,2.9,71.1
79057,138,2012-07-31,31.2,0.0,2.0,73.3
79058,138,2012-08-01,27.4,0.0,1.9,91.0
79059,138,2012-08-02,27.6,0.0,1.9,91.8
79060,138,2012-08-03,26.7,0.0,1.7,92.3
79061,138,2012-08-04,27.8,0.0,1.6,90.8
79062,138,2012-08-05,28.4,0.0,1.3,87.4
79063,138,2012-08-06,28.2,0.0,1.7,86.4
79064,138,2012-08-07,27.3,0.5,2.0,85.0
79065,138,2012-08-08,26.8,0.0,1.4,84.9
79066,138,2012-08-09,27.7,1.5,1.7,81.4
79067,138,2012-08-10,26.5,7.0,1.1,90.5
79068,138,2012-08-11,27.2,0.0,1.2,88.8
79069,138,2012-08-12,28.0,4.5,1.0,87.9
79070,138,2012-08-13,25.2,45.0,1.5,97.5
79071,138,2012-08-14,24.3,0.5,1.4,95.0
79072,138,2012-08-15,29.2,0.0,3.3,81.8
79073,138,2012-08-16,27.1,20.0,1.8,91.1
79074,138,2012-08-17,26.5,0.0,0.9,93.8
79075,138,2012-08-18,29.7,0.5,1.9,86.5
79077,138,2012-08-20,29.9,0.0,2.9,67.9
79078,138,2012-08-21,29.5,0.0,3.0,68.1
79079,138,2012-08-22,25.9,7.0,2.5,83.0
79080,138,2012-08-23,21.0,89.0,1.8,95.6
79081,138,2012-08-24,20.2,16.0,1.8,93.5
79082,138,2012-08-25,23.8,0.1,1.1,85.6
79083,138,2012-08-26,25.9,0.0,1.3,87.6
79084,138,2012-08-27,26.8,0.2,2.5,87.9
79085,138,2012-08-28,27.5,27.0,6.1,77.5
79086,138,2012-08-29,28.8,0.0,3.0,64.4
79087,138,2012-08-30,25.6,5.0,2.8,84.1
79088,138,2012-08-31,21.9,3.0,1.5,80.4
79089,138,2012-09-01,22.2,0.0,1.4,81.0
79090,138,2012-09-02,22.8,0.0,1.2,82.4
79091,138,2012-09-03,22.8,0.0,1.2,84.8
79092,138,2012-09-04,25.8,0.4,2.2,75.5
79093,138,2012-09-05,25.3,8.5,2.1,73.8
79094,138,2012-09-06,22.0,0.0,1.6,63.3
79095,138,2012-09-07,22.1,0.0,1.5,73.5
79096,138,2012-09-08,23.9,31.5,1.6,80.4
79097,138,2012-09-09,21.1,9.5,1.5,81.0
79098,138,2012-09-10,19.9,22.5,1.4,86.6
79099,138,2012-09-11,20.4,0.0,1.5,71.0
